	elev
2016-06-23 09:00:00	0.615696
2016-06-23 10:00:00	0.661416
2016-06-23 11:00:00	0.5913120000000001
2016-06-23 12:00:00	0.405384
2016-06-23 13:00:00	0.20726400000000003
2016-06-23 14:00:00	0.027432
2016-06-23 15:00:00	-0.10668
2016-06-23 16:00:00	-0.204216
2016-06-23 17:00:00	-0.225552
2016-06-23 18:00:00	-0.10363200000000002
2016-06-23 19:00:00	0.11582400000000001
2016-06-23 20:00:00	0.368808
2016-06-23 21:00:00	0.542544
2016-06-23 22:00:00	0.6096
2016-06-23 23:00:00	0.569976
2016-06-24 00:00:00	0.432816
2016-06-24 01:00:00	0.24384000000000003
2016-06-24 02:00:00	0.0762
2016-06-24 03:00:00	-0.070104
2016-06-24 04:00:00	-0.192024
2016-06-24 05:00:00	-0.24688800000000002
2016-06-24 06:00:00	-0.1524
2016-06-24 07:00:00	0.08534400000000002
2016-06-24 08:00:00	0.368808
2016-06-24 09:00:00	0.5913120000000001
2016-06-24 10:00:00	0.707136
2016-06-24 11:00:00	0.694944
2016-06-24 12:00:00	0.5516880000000001
2016-06-24 13:00:00	0.359664
2016-06-24 14:00:00	0.15849600000000003
2016-06-24 15:00:00	-0.018288
2016-06-24 16:00:00	-0.1524
2016-06-24 17:00:00	-0.24079200000000003
2016-06-24 18:00:00	-0.249936
2016-06-24 19:00:00	-0.109728
2016-06-24 20:00:00	0.146304
2016-06-24 21:00:00	0.420624
2016-06-24 22:00:00	0.600456
2016-06-24 23:00:00	0.673608
2016-06-25 00:00:00	0.6400800000000001
