	RAS	OBS
2011-09-11 03:00:00	4.9670000076293945	1.753
2011-09-11 04:00:00	4.99399995803833	1.765
2011-09-11 05:00:00	4.973999977111816	1.774
2011-09-11 06:00:00	4.932000160217285	1.783
2011-09-11 07:00:00	4.9079999923706055	1.792
2011-09-11 08:00:00	4.921999931335449	1.795
2011-09-11 09:00:00	4.96999979019165	1.801
2011-09-11 10:00:00	5.0279998779296875	1.801
2011-09-11 11:00:00	5.079999923706055	1.801
2011-09-11 12:00:00	5.123000144958496	1.798
2011-09-11 13:00:00	5.14300012588501	1.795
2011-09-11 14:00:00	5.142000198364258	1.786
2011-09-11 15:00:00	5.11899995803833	1.783
2011-09-11 16:00:00	5.064000129699707	1.771
2011-09-11 17:00:00	4.948999881744385	1.768
2011-09-11 18:00:00	4.794000148773193	1.756
2011-09-11 19:00:00	4.656000137329102	1.74
2011-09-11 20:00:00	4.567999839782715	1.731
2011-09-11 21:00:00	4.513999938964844	1.719
2011-09-11 22:00:00	4.480999946594238	1.704
2011-09-11 23:00:00	4.455999851226807	1.689
2011-09-12 00:00:00	4.434000015258789	1.673
2011-09-12 01:00:00	4.410999774932861	1.658
2011-09-12 02:00:00	4.367000102996826	1.643
2011-09-12 03:00:00	4.309000015258789	1.631
2011-09-12 04:00:00	4.22599983215332	1.615
2011-09-12 05:00:00	4.091000080108643	1.603
2011-09-12 06:00:00	3.9170000553131104	1.591
2011-09-12 07:00:00	3.75	1.576
2011-09-12 08:00:00	3.627000093460083	1.561
2011-09-12 09:00:00	3.5510001182556152	1.548
2011-09-12 10:00:00	3.510999917984009	1.533
2011-09-12 11:00:00	3.497999906539917	1.521
2011-09-12 12:00:00	3.499000072479248	1.506
2011-09-12 13:00:00	3.496000051498413	1.497
2011-09-12 14:00:00	3.4830000400543213	1.484
2011-09-12 15:00:00	3.4579999446868896	1.472
2011-09-12 16:00:00	3.4089999198913574	1.463
2011-09-12 17:00:00	3.322999954223633	1.451
2011-09-12 18:00:00	3.191999912261963	1.442
2011-09-12 19:00:00	3.0450000762939453	1.433
2011-09-12 20:00:00	2.927999973297119	1.423
2011-09-12 21:00:00	2.864000082015991	1.414
2011-09-12 22:00:00	2.8420000076293945	1.405
2011-09-12 23:00:00	2.8510000705718994	1.399
2011-09-13 00:00:00	2.880000114440918	1.393
2011-09-13 01:00:00	2.9100000858306885	1.384
2011-09-13 02:00:00	2.934000015258789	1.378
