	RAS	OBS
2011-09-15 23:00:00	0.6380000114440918	0.323
2011-09-16 00:00:00	0.4830000102519989	0.128
2011-09-16 01:00:00	0.3109999895095825	-0.009
2011-09-16 02:00:00	0.15800000727176666	-0.174
2011-09-16 03:00:00	0.03799999877810478	-0.232
2011-09-16 04:00:00	-0.052000001072883606	-0.296
2011-09-16 05:00:00	-0.11800000071525574	-0.296
2011-09-16 06:00:00	-0.164000004529953	-0.25
2011-09-16 07:00:00	-0.1770000010728836	-0.207
2011-09-16 08:00:00	-0.1459999978542328	-0.149
2011-09-16 09:00:00	-0.08799999952316284	-0.125
2011-09-16 10:00:00	-0.03500000014901161	-0.116
2011-09-16 11:00:00	-0.013000000268220901	-0.119
2011-09-16 12:00:00	-0.03799999877810478	-0.101
2011-09-16 13:00:00	-0.08900000154972076	-0.091
2011-09-16 14:00:00	-0.13699999451637268	-0.122
2011-09-16 15:00:00	-0.15800000727176666	-0.137
2011-09-16 16:00:00	-0.09399999678134918	-0.101
2011-09-16 17:00:00	0.05900000035762787	0.043
2011-09-16 18:00:00	0.2529999911785126	0.253
2011-09-16 19:00:00	0.42899999022483826	0.457
2011-09-16 20:00:00	0.5529999732971191	0.628
2011-09-16 21:00:00	0.6190000176429749	0.741
2011-09-16 22:00:00	0.6309999823570251	0.765
2011-09-16 23:00:00	0.5799999833106995	0.719
2011-09-17 00:00:00	0.47699999809265137	0.616
2011-09-17 01:00:00	0.3449999988079071	0.482
2011-09-17 02:00:00	0.21299999952316284	0.317
2011-09-17 03:00:00	0.1120000034570694	0.165
2011-09-17 04:00:00	0.05900000035762787	0.058
2011-09-17 05:00:00	0.07400000095367432	0.009
2011-09-17 06:00:00	0.18000000715255737	0.079
2011-09-17 07:00:00	0.36399999260902405	0.259
2011-09-17 08:00:00	0.5630000233650208	0.503
2011-09-17 09:00:00	0.7039999961853027	0.695
2011-09-17 10:00:00	0.7459999918937683	0.771
2011-09-17 11:00:00	0.6880000233650208	0.78
2011-09-17 12:00:00	0.5649999976158142	0.652
2011-09-17 13:00:00	0.414000004529953	0.488
2011-09-17 14:00:00	0.27300000190734863	0.326
2011-09-17 15:00:00	0.16099999845027924	0.189
2011-09-17 16:00:00	0.08799999952316284	0.073
2011-09-17 17:00:00	0.05999999865889549	0.003
2011-09-17 18:00:00	0.11299999803304672	0.07
2011-09-17 19:00:00	0.26100000739097595	0.274
2011-09-17 20:00:00	0.46399998664855957	0.543
2011-09-17 21:00:00	0.6439999938011169	0.732
2011-09-17 22:00:00	0.7239999771118164	0.805
2011-09-17 23:00:00	0.6959999799728394	0.786
2011-09-18 00:00:00	0.5950000286102295	0.68
2011-09-18 01:00:00	0.453000009059906	0.558
2011-09-18 02:00:00	0.3059999942779541	0.366
2011-09-18 03:00:00	0.18199999630451202	0.216
2011-09-18 04:00:00	0.09799999743700027	0.101
2011-09-18 05:00:00	0.07199999690055847	0.034
2011-09-18 06:00:00	0.13600000739097595	0.052
2011-09-18 07:00:00	0.2879999876022339	0.174
2011-09-18 08:00:00	0.4860000014305115	0.375
2011-09-18 09:00:00	0.6489999890327454	0.564
2011-09-18 10:00:00	0.7129999995231628	0.671
2011-09-18 11:00:00	0.6660000085830688	0.674
2011-09-18 12:00:00	0.5450000166893005	0.588
2011-09-18 13:00:00	0.3919999897480011	0.448
2011-09-18 14:00:00	0.24799999594688416	0.296
2011-09-18 15:00:00	0.13099999725818634	0.155
2011-09-18 16:00:00	0.04399999976158142	0.034
2011-09-18 17:00:00	-0.008999999612569809	-0.174
2011-09-18 18:00:00	-0.008999999612569809	-0.064
2011-09-18 19:00:00	0.0860000029206276	0.018
2011-09-18 20:00:00	0.2750000059604645	0.232
2011-09-18 21:00:00	0.4880000054836273	0.491
2011-09-18 22:00:00	0.6480000019073486	0.692
2011-09-18 23:00:00	0.722000002861023	0.808
2011-09-19 00:00:00	0.7009999752044678	0.832
2011-09-19 01:00:00	0.6230000257492065	0.771
2011-09-19 02:00:00	0.5040000081062317	0.655
2011-09-19 03:00:00	0.36899998784065247	0.509
2011-09-19 04:00:00	0.2529999911785126	0.375
2011-09-19 05:00:00	0.17399999499320984	0.29
2011-09-19 06:00:00	0.1509999930858612	0.238
2011-09-19 07:00:00	0.20900000631809235	0.25
2011-09-19 08:00:00	0.335999995470047	0.36
2011-09-19 09:00:00	0.515999972820282	0.549
2011-09-19 10:00:00	0.6779999732971191	0.732
2011-09-19 11:00:00	0.7639999985694885	0.844
2011-09-19 12:00:00	0.7580000162124634	0.875
2011-09-19 13:00:00	0.6790000200271606	0.817
2011-09-19 14:00:00	0.5580000281333923	0.692
2011-09-19 15:00:00	0.4189999997615814	0.536
2011-09-19 16:00:00	0.2939999997615814	0.393
2011-09-19 17:00:00	0.20200000703334808	0.283
2011-09-19 18:00:00	0.15600000321865082	0.219
2011-09-19 19:00:00	0.1889999955892563	0.235
2011-09-19 20:00:00	0.31200000643730164	0.36
2011-09-19 21:00:00	0.5109999775886536	0.582
2011-09-19 22:00:00	0.7089999914169312	0.808
2011-09-19 23:00:00	0.8349999785423279	0.969
2011-09-20 00:00:00	0.8709999918937683	1.045
2011-09-20 01:00:00	0.8190000057220459	1.03
2011-09-20 02:00:00	0.7120000123977661	0.939
2011-09-20 03:00:00	0.5770000219345093	0.792
2011-09-20 04:00:00	0.4339999854564667	0.637
