	RAS	OBS
2011-09-21 16:00:00	0.28700000047683716	0.382
2011-09-21 17:00:00	0.13699999451637268	0.217
2011-09-21 18:00:00	0.007000000216066837	0.058
2011-09-21 19:00:00	-0.08100000023841858	-0.069
2011-09-21 20:00:00	-0.12099999934434891	-0.133
2011-09-21 21:00:00	-0.07100000232458115	-0.12
2011-09-21 22:00:00	0.06800000369548798	0.004
2011-09-21 23:00:00	0.28200000524520874	0.241
2011-09-22 00:00:00	0.4740000069141388	0.467
2011-09-22 01:00:00	0.5889999866485596	0.615
2011-09-22 02:00:00	0.6340000033378601	0.683
2011-09-22 03:00:00	0.5899999737739563	0.664
2011-09-22 04:00:00	0.5019999742507935	0.565
2011-09-22 05:00:00	0.36899998784065247	0.42
2011-09-22 06:00:00	0.22100000083446503	0.261
2011-09-22 07:00:00	0.09799999743700027	0.118
2011-09-22 08:00:00	0.010999999940395355	0.001
2011-09-22 09:00:00	-0.019999999552965164	-0.08
2011-09-22 10:00:00	0.03500000014901161	-0.079
2011-09-22 11:00:00	0.17399999499320984	0.05
2011-09-22 12:00:00	0.37299999594688416	0.282
2011-09-22 13:00:00	0.5400000214576721	0.488
2011-09-22 14:00:00	0.6100000143051147	0.621
2011-09-22 15:00:00	0.5910000205039978	0.65
2011-09-22 16:00:00	0.47999998927116394	0.569
2011-09-22 17:00:00	0.3370000123977661	0.415
2011-09-22 18:00:00	0.1850000023841858	0.239
2011-09-22 19:00:00	0.054999999701976776	0.074
2011-09-22 20:00:00	-0.039000000804662704	-0.061
2011-09-22 21:00:00	-0.09200000017881393	-0.159
2011-09-22 22:00:00	-0.07999999821186066	-0.201
2011-09-22 23:00:00	0.032999999821186066	-0.116
2011-09-23 00:00:00	0.2460000067949295	0.13
2011-09-23 01:00:00	0.4749999940395355	0.415
